entry_id,kapampangan_word,kapampangan_word_normalized,english_gloss_short,english_gloss_raw,original_word,variants_original,variants_normalized,source_name,source_url,dataset_role,quality_tier,validation_status,notes
local_218950d11675,ABUNG,abung,"Adjective, like, one who is espying or who lies in wait","Adjective, like, one who is espying or who lies in wait. Abongco, I lie in wait, like Abangco. See Abang, its synonym with all its variations. And note all the while Abangco caretang macamatay, instead of Mamabong or macayabang. And the same in Abang, abat.",,abang; abangco; abat; abongco; macayabang; mamabong,abang; abangko; abat; abongko; makayabang; mamabong,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_878b45c7afcc,ABUT,abut,Root m,"Root m. Active verb and its infinitive, mabut, to uproot, or pull out, not like ab-bual, which calls for greater effort / violence, like disturbing the place from where it is uprooted, but like one pulling out grass, that can be easily flung or easily thrown thither. P. 1. that with which, like, the hand. P. 2. what is pulled up. P.3. what is left at the place after the pulling (grass, the place, etc.). Also, it means to come up to, to reach / obtain, physically /morally, v.g. Abutan /abutanan mo con libro, reach me / hand me a book. P. 3. I yabut, on behalf of whom, I yabut moco, reach / get that book for me, or, Noya carin itang librong inabutmo canaco, where is that book that you handed to me / indicating movement, I yabut. Also, it is either the ability to reach up for what is on high or difficult to understand, or the ability to root or pull up. Ayabutan is P. 3. v.g. one arrives late, he could not reach, or catch up, like, with the celebration / fiesta etc. Eco ayabutan, ayabutanan. 3. Also you ask me to hand you some object, and I say: Eraca ayabutanan, I cannot hand it over to you; likewise, if there is something short, Ipabutmunea. Eque pabut, e pabut, make it reach. I could not, it is too short…Pabut ya, let it suffice, like in Macapabut, it is already enough, and also Mipabut ya, e co mipabut, as in, I cannot go on foot, I shall get wet, ecomacapabut, eco acapabutan ita etc. I cannot reach that, or I am in no position to reach that etc.",,abutan; abutanan; acapabutan; ayabutan; ayabutanan; iabut; ipabutmunea; mabut; macapabut; mipabut; pabut; yabut,abutan; abutanan; akapabutan; ayabutan; ayabutanan; iabut; ipabutmunea; mabut; makapabut; mipabut; pabut; yabut,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_72e7eca7dd10,ABWA,abwa,"Noun, the steam caused by the fire/heat, by the thing itself, like, honey, Nasi","Noun, the steam caused by the fire/heat, by the thing itself, like, honey, Nasi. Neutral verb, to produce such a steam. Mi, neutral, the thing boiling by itself, and so, it is said of one who boils or seethes in anger; macayabua, the cause.",AB-BUA,macayabbua; miabbua,makayabbwa; miabbwa,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_5d9a2aae281a,ABYAK,abyak,"Noun, very young pig, a suckling pig, a newlyborn pig","Noun, very young pig, a suckling pig, a newlyborn pig.",ABIAC,,,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_e6e9c9db14ca,ABYANG,abyang,"Noun, the inner cortex of some trees, like, the 'palma brava', the luyos and the yoro","Noun, the inner cortex of some trees, like, the 'palma brava', the luyos and the yoro. and;. And any of those thread-like part of such a cortex is called ab-biang. Active verb and its infinitive, manabbiang, to take out the cortex of such a tree. P.1. the instrument by which it is taken out. P. 3. the tree, one, and the other, are also neutral, and they mean the laman that encloses the cortex is beginning to rot, and leaving only the ab-biang. And from this, idiomatically, Anti catan dutung a minab-biang. We are like wood rotten to the core. Likewise, because the thread-like parts are useles s, it is said metaphorically, E cu picab-biang ing amanu mo. I do not give any value to what you say. It doesnot affect me at all, literally, your bill does not peck me or I do not give a hoot to your word ( to what you say).",AB-BIANG,manabbiang; minab-biang; picab-biang,manabbyang; minabyang; pikabyang,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_421bf6ee6f39,ABYAS,abyas,"Noun, milled rice, unhulled rice","Noun, milled rice, unhulled rice. Active verb and its more frequently used infinitive, manabias, to remove the hull or clean the rice, to turn the palay into abias. P.3. past, Inabiasan, palay milled or ground / pounded into abias.",ABIAS,inabiasan; manabias,inabyasan; manabyas,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_82d52c50445a,ABYE,abye,"Root, m","Root, m. Active verb, Babbiay, min-niay, um-miay / mun-niay, to give. P.1. Ibab-biay, ib-biay, bin-niay, that which is given. P.3. Dianan / dirianan, to whom it is given. Verb form, or infinitive, Mam-miay, mim-miay, to give many things, manab-biay, given. Mi, ad invicem, to one another, Miab-biayan, cab-biayan, quib-biayan, the companion, or the corecipient. Mi, neutral, to cause to be given. P. 2. Pab-biay, request to give.",AB-BIAY,babbiay; binniay; cabbiayan; dianan; dirianan; ibabbiay; ibbiay; mammiay; manabbiay; miabbiayan; mimmiay; minniay; munniay; pabbiay; quibbiayan; ummiay,babbye; binye; dianan; diryanan; ibabbye; ibbye; kabbyayan; kibbyayan; mammye; manabbye; miabbyayan; mimmye; minye; munye; pabbye; ummye,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_f1a50e0d4f51,ABYUNG,abyung,"Panting of a beast, or of one agonizing in pain, or crying out in horror","Panting of a beast, or of one agonizing in pain, or crying out in horror. Active verb and its infinitive, to breathe heavily or snort. P. 3. against whom.",AB-BIUNG,,,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_b51f7e7a9614,ADDYA,addya,"Noun, preparation","Noun, preparation. Active verb and its infinitive, miaddia, to provide, to prepare. P.1. that which is prepared, foreseen, like food, or a banquet and for whom /what, a feast, for guests. Mi, intransitive. Miad-diaca, you prepare; Mi, transitive, Piad-dian mo, (it is P.3.) ing pamaquinabang mo / ing pareng datang, be prepared for your communion / for the arrival of the priest, etc. Mi, active Miaddia yadia, and;. Pangayad-dia, abstract. See Sad-dia.",ADDIA,miad-diaca; miaddia; pangayad-dia; piad-dian; sad-dia,miaddya; miadyaka; pangayadya; piadyan; sadya,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_6c34a6613beb,ADLE,adle,"Adjective, sampled from, patterned / modeled after","Adjective, sampled from, patterned / modeled after. P. 1. that which is made similar to it. P. 3. the imitated one. Maquiadleca, or, maquiadlayanca quea, imitate him, like, maquirungdungan.",ADLAY,maquiadlayanca; maquiadleca; maquirungdungan,makirungdungan; makyadlayanka; makyadleka,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_30bc40fade9e,ADTA,adta,"Noun, sap, like that of a papaya, banana, antipolo, etc","Noun, sap, like that of a papaya, banana, antipolo, etc. Verb, Dadta, dinta, dunta, to stick one thing to something ( including mud) Macadta, become stuck to. See Padta.",,dadta; dinta; dunta; macadta; padta,dadta; dinta; dunta; makadta; padta,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_9c9cabf00122,ADUANG,aduang,Root m,"Root m. Active verb, / Dad-duang, din-nuang, dun-nuang, to extend the hand to give or receive something. P.1. Regular, / irad-duang, dinnuang, id-duang. That which is given by one who extends his hand to the hand of another. P. 2. As usual, / Dad-duangan, din-nuangan, dun-nuangan, one who receives from the hand of another, by extending his. P. 3. As usual, / Dadduanganan, din-nuanganan, dunnuanganan. The place or the person to whom…Infinitive: Manad-duang, like one who goes giving alms. Pirad-duangan, one who goes hand in hand, Mi, adinvicem, Mi, with company. Mirad-duang; companion, cad-duang; maquid-duang, to ask from the hand of another; Pepaquidduang, what is requested in asking thus. Also, to one who does not help in the work, they say, Ecamaquiduangman. Ebisang maquiduang sabi caco. He does not like us to speak (to one another). Paquidduangananacon sabi, etc, he engages me in conversation.",AD-DUANG,cadduang; dadduang; dadduangan; dadduanganan; dinnuang; dinuangan; dinuanganan; dunuang; dunuangan; dunuanganan; ecamaquiuangman; ecamaquiyduangman; idduang; iradduang; manadduang; maquiuang; maquiyduang; miradduang; paquiuanganan; paquiyduanganan; pepaquiuang; pepaquiyduang; piradduangan,dadduang; dadduangan; dadduanganan; dinuang; dinuangan; dinuanganan; dunuang; dunuangan; dunuanganan; ekamakiwangman; ekamakiyduangman; idduang; iradduang; kadduang; makiwang; makiyduang; manadduang; miradduang; pakiwanganan; pakiyduanganan; pepakiwang; pepakiyduang; piradduangan,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_45780ad178de,ADWA,adwa,"Two, See the Grammar, (ADLP-Bergaño)","Two, See the Grammar, (ADLP-Bergaño). Mayayaddua, meyaddua / miradua, miyayad-dua, miaddua lub, become perplexed, Pamiad-dua lub / pangayad-dua lub, this perpelexity. Mi, active, Miad-dua ad-dua, piad-dua yad-duacoya, v.g. you ask me to get the inkwell, and I purposely shall say, this one?, taking the sandbox. Also, I am saying that this fellow is a rascal, he accuses me and I answer back, speaking through Pedro, and;. Mica, speaking anew, talking nonsense, ranting, micacad-duania, he is ranting anew/again. Also, Micad-duan, mecatloan, and; in this sense, Micad-duan capaman, e ra ca tatacutan, even there were two like you, I will not be afraid of you. If there were two, Micapatan co pa man, even if there were four of you, I will not be afraid of you.",AD-DUA,mayayaddua; mecatloan; meyaddua; miad-dua; miaddua; mica; micacad-duania; micad-duan; micapatan; miradua; miyayad-dua; pamiad-dua; pangayad-dua; piad-dua,mayayaddwa; mekatloan; meyaddwa; miaddwa; miadwa; mika; mikaduan; mikakaduanya; mikapatan; miradwa; miyayadwa; pamyadwa; pangayadwa; piadwa,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
local_60d59286e321,AGA,aga,"Adjective, friendly, tranquil, like one who humbles himself or asks for pardon","Adjective, friendly, tranquil, like one who humbles himself or asks for pardon. Neutral verb, to become friendly. Mi, with company, miaga, friendly, open to one another. To be at ease, or place oneself at peace. With its Passive 2. those set at ease by another. Maqui, to be at ease with another, and it is not necessary that they were enemies before, because the two, v.g. are relatives, and are not aware of it, when they realize it, they are said, Miagala, they become close to one another / they become intimate, Pamiaga, the peace / the peaceful relation. See Alam, Paum.",,miaga; miagala; pamiaga,miaga; miagala; pamyaga,keithmanaloto/kapampangan-dictionary-embeddings,https://huggingface.co/datasets/keithmanaloto/kapampangan-dictionary-embeddings,extended_lexicon_for_tokenizer_and_manual_curators,medium,needs_linguist_review,Original gloss text can be dictionary-style and noisy; prefer manual review before use as gold data.
